DATE,PRCP,TMAX,TMIN,RAIN
4/02/2013,0,51,44,FALSE
5/02/2013,0.13,50,44,TRUE
6/02/2013,0.04,51,43,TRUE
7/02/2013,0.05,49,38,TRUE
8/02/2013,0,46,36,FALSE
9/02/2013,0.01,47,40,TRUE
10/02/2013,0,48,35,FALSE
11/02/2013,0.01,47,40,TRUE
12/02/2013,0.04,52,45,TRUE
13/02/2013,0.09,49,45,TRUE
14/02/2013,0.04,49,42,TRUE
15/02/2013,0,56,41,FALSE
16/02/2013,0,52,39,FALSE
17/02/2013,0,49,40,FALSE
18/02/2013,0,46,39,FALSE
19/02/2013,0,51,35,FALSE
20/02/2013,0.06,46,34,TRUE
21/02/2013,0.02,44,39,TRUE
22/02/2013,0.37,46,39,TRUE
23/02/2013,0.01,50,39,TRUE
24/02/2013,0,48,41,FALSE
25/02/2013,0.09,51,38,TRUE
26/02/2013,0.02,48,39,TRUE
27/02/2013,0.18,50,40,TRUE
28/02/2013,0.32,53,44,TRUE
1/03/2013,0.16,59,52,TRUE
2/03/2013,0.03,57,41,TRUE
3/03/2013,0,52,36,FALSE
4/03/2013,0,56,32,FALSE
5/03/2013,0,49,43,FALSE
6/03/2013,0.47,45,41,TRUE
7/03/2013,0.29,54,41,TRUE
8/03/2013,0,53,36,FALSE
9/03/2013,0,55,34,FALSE
10/03/2013,0.03,46,39,TRUE
11/03/2013,0.05,51,43,TRUE
12/03/2013,0.08,55,50,TRUE
13/03/2013,0.09,53,49,TRUE
14/03/2013,0.11,53,49,TRUE
15/03/2013,0,58,48,FALSE
16/03/2013,0.17,51,40,TRUE
17/03/2013,0,48,39,FALSE
18/03/2013,0,53,39,FALSE
19/03/2013,0.46,55,35,TRUE
20/03/2013,0.39,52,40,TRUE
21/03/2013,0.32,50,36,TRUE
22/03/2013,0,49,33,FALSE
23/03/2013,0,50,34,FALSE
24/03/2013,0,54,33,FALSE
25/03/2013,0,62,40,FALSE
26/03/2013,0,62,43,FALSE
27/03/2013,0.01,56,45,TRUE
28/03/2013,0.08,61,47,TRUE
29/03/2013,0,65,46,FALSE
30/03/2013,0,68,42,FALSE
31/03/2013,0,69,44,FALSE
1/04/2013,0,63,47,FALSE
2/04/2013,0,57,48,FALSE
3/04/2013,0,62,46,FALSE
4/04/2013,0.33,58,50,TRUE
5/04/2013,0.73,57,50,TRUE
6/04/2013,0.5,54,45,TRUE
7/04/2013,1.54,47,41,TRUE
8/04/2013,0.03,56,43,TRUE
9/04/2013,0,54,43,FALSE
10/04/2013,0.37,59,48,TRUE
11/04/2013,0.06,54,44,TRUE
12/04/2013,0.38,46,40,TRUE
13/04/2013,0.37,51,38,TRUE
14/04/2013,0.23,55,40,TRUE
15/04/2013,0,57,40,FALSE
16/04/2013,0.01,57,38,TRUE
17/04/2013,0,59,39,FALSE
18/04/2013,0.21,53,44,TRUE
19/04/2013,0.81,56,49,TRUE
20/04/2013,0,57,47,FALSE
21/04/2013,0.13,54,44,TRUE
22/04/2013,0,61,41,FALSE
23/04/2013,0,64,39,FALSE
24/04/2013,0,70,43,FALSE
25/04/2013,0,71,44,FALSE
26/04/2013,0,69,47,FALSE
27/04/2013,0,57,51,FALSE
28/04/2013,0.04,59,49,TRUE
29/04/2013,0.15,57,44,TRUE
30/04/2013,0,55,40,FALSE
1/05/2013,0,65,38,FALSE
2/05/2013,0,69,44,FALSE
3/05/2013,0,71,49,FALSE
4/05/2013,0,77,52,FALSE
5/05/2013,0,84,53,FALSE
6/05/2013,0,87,54,FALSE
7/05/2013,0,69,52,FALSE
8/05/2013,0,67,52,FALSE
9/05/2013,0,73,50,FALSE
10/05/2013,0,79,49,FALSE
11/05/2013,0,81,54,FALSE
12/05/2013,0.26,71,57,TRUE
13/05/2013,0.13,66,49,TRUE
14/05/2013,0,65,46,FALSE
15/05/2013,0.04,63,48,TRUE
16/05/2013,0,71,54,FALSE
17/05/2013,0.02,63,53,TRUE
18/05/2013,0,62,52,FALSE
19/05/2013,0,65,51,FALSE
20/05/2013,0,67,49,FALSE
21/05/2013,0.54,60,47,TRUE
22/05/2013,0.54,52,45,TRUE
23/05/2013,0.16,54,44,TRUE
24/05/2013,0.01,62,48,TRUE
25/05/2013,0,64,50,FALSE
26/05/2013,0.06,65,51,TRUE
27/05/2013,0.38,62,52,TRUE
28/05/2013,0.02,63,53,TRUE
29/05/2013,0.22,61,49,TRUE
30/05/2013,0,62,49,FALSE
31/05/2013,0,67,52,FALSE
1/06/2013,0,73,54,FALSE
2/06/2013,0.04,69,54,TRUE
3/06/2013,0,72,52,FALSE
4/06/2013,0,79,54,FALSE
5/06/2013,0,80,58,FALSE
6/06/2013,0,80,54,FALSE
7/06/2013,0,71,56,FALSE
8/06/2013,0,69,55,FALSE
9/06/2013,0,69,52,FALSE
10/06/2013,0,71,53,FALSE
11/06/2013,0,68,50,FALSE
12/06/2013,0.01,69,53,TRUE
13/06/2013,0,70,53,FALSE
14/06/2013,0,68,54,FALSE
15/06/2013,0,78,50,FALSE
16/06/2013,0,75,55,FALSE
17/06/2013,0,78,57,FALSE
18/06/2013,0.01,74,56,TRUE
19/06/2013,0,68,55,FALSE
20/06/2013,0.12,63,55,TRUE
21/06/2013,0.01,69,54,TRUE
22/06/2013,0,78,53,FALSE
23/06/2013,0.31,72,59,TRUE
24/06/2013,0.19,70,57,TRUE
25/06/2013,0.39,74,58,TRUE
26/06/2013,0.08,72,59,TRUE
27/06/2013,0.14,70,62,TRUE
28/06/2013,0,87,61,FALSE
29/06/2013,0,86,65,FALSE
30/06/2013,0,93,63,FALSE
1/07/2013,0,89,65,FALSE
2/07/2013,0,83,60,FALSE
3/07/2013,0,79,62,FALSE
4/07/2013,0,71,57,FALSE
5/07/2013,0,74,57,FALSE
6/07/2013,0,79,56,FALSE
7/07/2013,0,75,57,FALSE
8/07/2013,0,80,56,FALSE
9/07/2013,0,86,59,FALSE
10/07/2013,0,72,57,FALSE
11/07/2013,0,73,54,FALSE
12/07/2013,0,67,56,FALSE
13/07/2013,0,79,52,FALSE
14/07/2013,0,82,55,FALSE
15/07/2013,0,82,58,FALSE
16/07/2013,0,88,65,FALSE
17/07/2013,0,72,59,FALSE
18/07/2013,0,79,57,FALSE
19/07/2013,0,82,56,FALSE
20/07/2013,0,77,56,FALSE
21/07/2013,0,75,55,FALSE
22/07/2013,0,79,56,FALSE
23/07/2013,0,88,57,FALSE
24/07/2013,0,88,58,FALSE
25/07/2013,0,88,55,FALSE
26/07/2013,0,88,58,FALSE
27/07/2013,0,78,55,FALSE
28/07/2013,0,70,54,FALSE
29/07/2013,0,77,56,FALSE
30/07/2013,0,77,56,FALSE
31/07/2013,0,71,56,FALSE
1/08/2013,0,69,56,FALSE
2/08/2013,0.08,63,59,TRUE
3/08/2013,0,77,60,FALSE
4/08/2013,0,84,59,FALSE
5/08/2013,0,86,59,FALSE
6/08/2013,0,87,57,FALSE
7/08/2013,0,88,57,FALSE
8/08/2013,0,83,58,FALSE
9/08/2013,0,83,58,FALSE
10/08/2013,0.09,78,59,TRUE
11/08/2013,0,77,58,FALSE
12/08/2013,0,78,61,FALSE
13/08/2013,0,82,59,FALSE
14/08/2013,0.03,81,59,TRUE
15/08/2013,0.07,70,63,TRUE
16/08/2013,0,84,61,FALSE
17/08/2013,0,78,63,FALSE
18/08/2013,0,79,60,FALSE
19/08/2013,0,80,60,FALSE
20/08/2013,0,78,61,FALSE
21/08/2013,0,82,59,FALSE
22/08/2013,0,84,59,FALSE
23/08/2013,0,77,61,FALSE
24/08/2013,0,77,62,FALSE
25/08/2013,0.01,72,61,TRUE
26/08/2013,0.04,76,61,TRUE
27/08/2013,0.05,80,63,TRUE
28/08/2013,0.22,80,60,TRUE
29/08/2013,0.76,75,65,TRUE
30/08/2013,0,79,61,FALSE
31/08/2013,0,82,57,FALSE
1/09/2013,0,82,60,FALSE
2/09/2013,0,82,63,FALSE
3/09/2013,0.09,77,62,TRUE
4/09/2013,0.01,73,61,TRUE
5/09/2013,1.09,68,60,TRUE
6/09/2013,0.84,71,61,TRUE
7/09/2013,0,74,63,FALSE
8/09/2013,0,80,58,FALSE
9/09/2013,0,79,57,FALSE
10/09/2013,0,80,59,FALSE
11/09/2013,0,93,61,FALSE
12/09/2013,0,78,59,FALSE
13/09/2013,0,66,60,FALSE
14/09/2013,0,71,60,FALSE
15/09/2013,0.13,66,58,TRUE
16/09/2013,0.01,71,59,TRUE
17/09/2013,0,64,57,FALSE
18/09/2013,0,70,56,FALSE
19/09/2013,0,78,50,FALSE
20/09/2013,0.14,74,56,TRUE
21/09/2013,0,70,56,FALSE
22/09/2013,0.53,63,56,TRUE
23/09/2013,0.11,61,52,TRUE
24/09/2013,0,64,50,FALSE
25/09/2013,0.08,61,49,TRUE
26/09/2013,0,63,45,FALSE
27/09/2013,0.04,57,51,TRUE
28/09/2013,1.71,62,53,TRUE
29/09/2013,0.66,58,52,TRUE
30/09/2013,0.73,57,50,TRUE
1/10/2013,0.31,58,48,TRUE
2/10/2013,0.21,55,49,TRUE
3/10/2013,0.03,58,48,TRUE
4/10/2013,0,64,42,FALSE
5/10/2013,0,68,47,FALSE
6/10/2013,0.16,73,46,TRUE
7/10/2013,0.02,61,53,TRUE
8/10/2013,0.27,57,46,TRUE
9/10/2013,0,59,42,FALSE
10/10/2013,0.04,58,47,TRUE
11/10/2013,0.36,57,51,TRUE
12/10/2013,0.04,58,48,TRUE
13/10/2013,0,59,44,FALSE
14/10/2013,0,60,39,FALSE
15/10/2013,0,60,41,FALSE
16/10/2013,0,55,48,FALSE
17/10/2013,0,58,48,FALSE
18/10/2013,0,55,45,FALSE
19/10/2013,0,51,46,FALSE
20/10/2013,0,51,46,FALSE
21/10/2013,0,53,47,FALSE
22/10/2013,0,58,45,FALSE
23/10/2013,0,55,43,FALSE
24/10/2013,0,50,43,FALSE
25/10/2013,0,54,46,FALSE
26/10/2013,0,53,47,FALSE
27/10/2013,0.07,57,47,TRUE
28/10/2013,0,58,45,FALSE
29/10/2013,0,56,38,FALSE
30/10/2013,0.02,59,42,TRUE
31/10/2013,0.01,58,51,TRUE
1/11/2013,0.05,64,53,TRUE
2/11/2013,0.5,58,47,TRUE
3/11/2013,0.02,54,40,TRUE
4/11/2013,0,51,39,FALSE
5/11/2013,0.1,56,45,TRUE
6/11/2013,0.15,55,46,TRUE
7/11/2013,1.18,52,50,TRUE
8/11/2013,0,56,45,FALSE
9/11/2013,0.07,52,41,TRUE
10/11/2013,0,52,47,FALSE
11/11/2013,0,61,43,FALSE
12/11/2013,0.16,60,48,TRUE
13/11/2013,0,57,51,FALSE
14/11/2013,0.05,52,43,TRUE
15/11/2013,0.12,51,45,TRUE
16/11/2013,0,50,41,FALSE
17/11/2013,0.21,53,45,TRUE
18/11/2013,1.03,55,49,TRUE
19/11/2013,0.04,56,40,TRUE
20/11/2013,0,46,35,FALSE
21/11/2013,0,46,31,FALSE
22/11/2013,0,49,32,FALSE
23/11/2013,0,52,34,FALSE
24/11/2013,0,53,33,FALSE
25/11/2013,0,54,36,FALSE
26/11/2013,0,54,37,FALSE
27/11/2013,0,58,42,FALSE
28/11/2013,0,53,38,FALSE
29/11/2013,0.02,49,41,TRUE
30/11/2013,0.09,52,45,TRUE
1/12/2013,0.12,56,46,TRUE
2/12/2013,0.18,46,35,TRUE
3/12/2013,0,41,31,FALSE
4/12/2013,0,40,28,FALSE
5/12/2013,0,34,23,FALSE
6/12/2013,0,34,24,FALSE
7/12/2013,0,32,19,FALSE
8/12/2013,0,36,20,FALSE
9/12/2013,0,34,23,FALSE
10/12/2013,0,42,33,FALSE
11/12/2013,0,41,29,FALSE
12/12/2013,0.27,42,31,TRUE
13/12/2013,0.02,49,42,TRUE
14/12/2013,0,49,43,FALSE
15/12/2013,0.05,53,47,TRUE
16/12/2013,0.01,50,40,TRUE
17/12/2013,0,47,40,FALSE
18/12/2013,0.05,46,36,TRUE
19/12/2013,0,41,32,FALSE
20/12/2013,0.22,47,33,TRUE
21/12/2013,0.22,48,42,TRUE
22/12/2013,0.42,51,47,TRUE
23/12/2013,0.06,53,43,TRUE
24/12/2013,0,47,37,FALSE
25/12/2013,0,44,35,FALSE
26/12/2013,0,44,33,FALSE
27/12/2013,0.01,48,32,TRUE
28/12/2013,0,49,38,FALSE
29/12/2013,0,45,35,FALSE
30/12/2013,0.01,48,40,TRUE
31/12/2013,0.02,47,41,TRUE
1/01/2014,0,45,38,FALSE
2/01/2014,0.16,51,43,TRUE
3/01/2014,0.06,48,37,TRUE
4/01/2014,0,46,33,FALSE
5/01/2014,0,47,31,FALSE
6/01/2014,0.01,46,31,TRUE
7/01/2014,0.48,47,41,TRUE
8/01/2014,0.38,50,45,TRUE
9/01/2014,0.23,49,42,TRUE
10/01/2014,0.17,55,47,TRUE
11/01/2014,0.84,58,45,TRUE
12/01/2014,0.06,52,42,TRUE
13/01/2014,0,51,50,FALSE
14/01/2014,0,52,45,FALSE
15/01/2014,0,52,42,FALSE
16/01/2014,0,44,40,FALSE
17/01/2014,0,42,37,FALSE
18/01/2014,0,49,33,FALSE
19/01/2014,0,43,38,FALSE
20/01/2014,0,50,37,FALSE
21/01/2014,0,50,35,FALSE
22/01/2014,0.02,49,42,TRUE
23/01/2014,0,50,37,FALSE
24/01/2014,0,55,34,FALSE
25/01/2014,0,54,34,FALSE
26/01/2014,0,47,33,FALSE
27/01/2014,0,49,35,FALSE
28/01/2014,0.35,52,43,TRUE
29/01/2014,0.85,52,45,TRUE
30/01/2014,0,47,43,FALSE
31/01/2014,0.09,46,42,TRUE
1/02/2014,0.08,46,37,TRUE
2/02/2014,0,48,34,FALSE
3/02/2014,0,41,32,FALSE
4/02/2014,0,37,28,FALSE
5/02/2014,0,31,22,FALSE
6/02/2014,0,29,21,FALSE
7/02/2014,0,38,23,FALSE
8/02/2014,0.2,42,31,TRUE
9/02/2014,0.02,39,32,TRUE
10/02/2014,0.72,50,36,TRUE
11/02/2014,0.67,54,42,TRUE
12/02/2014,0.18,54,45,TRUE
13/02/2014,0.07,55,46,TRUE
14/02/2014,0.37,53,43,TRUE
15/02/2014,0.46,52,41,TRUE
16/02/2014,1.04,49,39,TRUE
17/02/2014,0.57,47,40,TRUE
18/02/2014,0.6,48,41,TRUE
19/02/2014,0.04,47,39,TRUE
20/02/2014,0.12,50,42,TRUE
21/02/2014,0.11,44,39,TRUE
22/02/2014,0.1,42,37,TRUE
23/02/2014,0.24,45,39,TRUE
24/02/2014,0.51,44,38,TRUE
25/02/2014,0.01,54,39,TRUE
26/02/2014,0,57,42,FALSE
27/02/2014,0,55,40,FALSE
28/02/2014,0,58,40,FALSE
1/03/2014,0.02,45,40,TRUE
2/03/2014,0.75,52,37,TRUE
3/03/2014,0.42,58,48,TRUE
4/03/2014,0.65,57,46,TRUE
5/03/2014,1.84,60,51,TRUE
6/03/2014,0.12,56,50,TRUE
7/03/2014,0,60,48,FALSE
8/03/2014,1.27,55,44,TRUE
9/03/2014,0.17,59,49,TRUE
10/03/2014,0.74,54,43,TRUE
11/03/2014,0,58,40,FALSE
12/03/2014,0,61,38,FALSE
13/03/2014,0.02,57,41,TRUE
14/03/2014,0.27,58,47,TRUE
15/03/2014,0.32,62,40,TRUE
16/03/2014,1.09,51,40,TRUE
17/03/2014,0.01,50,37,TRUE
18/03/2014,0,50,38,FALSE
19/03/2014,0.02,52,38,TRUE
20/03/2014,0,52,35,FALSE
21/03/2014,0,51,37,FALSE
22/03/2014,0,52,34,FALSE
23/03/2014,0,55,40,FALSE
24/03/2014,0,66,37,FALSE
25/03/2014,0.16,57,44,TRUE
26/03/2014,0.14,52,42,TRUE
27/03/2014,0.01,54,44,TRUE
28/03/2014,0.87,53,45,TRUE
29/03/2014,0.55,53,45,TRUE
30/03/2014,0,52,41,FALSE
31/03/2014,0,60,36,FALSE
1/04/2014,0,58,44,FALSE
2/04/2014,0,58,42,FALSE
3/04/2014,0.1,56,43,TRUE
4/04/2014,0,55,43,FALSE
5/04/2014,0.18,53,46,TRUE
6/04/2014,0,57,47,FALSE
7/04/2014,0,70,49,FALSE
8/04/2014,0.18,60,47,TRUE
9/04/2014,0,58,44,FALSE
10/04/2014,0,59,44,FALSE
11/04/2014,0,63,41,FALSE
12/04/2014,0,61,46,FALSE
13/04/2014,0,69,42,FALSE
14/04/2014,0,68,42,FALSE
15/04/2014,0.02,58,46,TRUE
16/04/2014,0.43,52,48,TRUE
17/04/2014,0.73,53,45,TRUE
18/04/2014,0,58,42,FALSE
19/04/2014,0.54,53,42,TRUE
20/04/2014,0,60,42,FALSE
21/04/2014,0.2,63,46,TRUE
22/04/2014,0.56,54,41,TRUE
23/04/2014,0.35,53,43,TRUE
24/04/2014,0.49,57,43,TRUE
25/04/2014,0,58,42,FALSE
26/04/2014,0.13,59,42,TRUE
27/04/2014,0.27,52,43,TRUE
28/04/2014,0,61,40,FALSE
29/04/2014,0,77,49,FALSE
30/04/2014,0,82,49,FALSE
1/05/2014,0,85,52,FALSE
2/05/2014,0,65,51,FALSE
3/05/2014,1.31,59,48,TRUE
4/05/2014,0.63,58,48,TRUE
5/05/2014,0.2,60,49,TRUE
6/05/2014,0,62,47,FALSE
7/05/2014,0,65,45,FALSE
8/05/2014,0.54,57,49,TRUE
9/05/2014,0.08,56,45,TRUE
10/05/2014,0.02,60,45,TRUE
11/05/2014,0,66,47,FALSE
12/05/2014,0,76,49,FALSE
13/05/2014,0,80,55,FALSE
14/05/2014,0,82,56,FALSE
15/05/2014,0,80,55,FALSE
16/05/2014,0,68,53,FALSE
17/05/2014,0,68,53,FALSE
18/05/2014,0,68,51,FALSE
19/05/2014,0,70,50,FALSE
20/05/2014,0,72,50,FALSE
21/05/2014,0,68,51,FALSE
22/05/2014,0,76,53,FALSE
23/05/2014,0.15,68,55,TRUE
24/05/2014,0,65,52,FALSE
25/05/2014,0.22,59,51,TRUE
26/05/2014,0,65,52,FALSE
27/05/2014,0,68,50,FALSE
28/05/2014,0,66,50,FALSE
29/05/2014,0,66,52,FALSE
30/05/2014,0,69,48,FALSE
31/05/2014,0,74,50,FALSE
1/06/2014,0,72,51,FALSE
2/06/2014,0,74,52,FALSE
3/06/2014,0,65,52,FALSE
4/06/2014,0,67,50,FALSE
5/06/2014,0,72,50,FALSE
6/06/2014,0,77,51,FALSE
7/06/2014,0,76,56,FALSE
8/06/2014,0,74,54,FALSE
9/06/2014,0,70,56,FALSE
10/06/2014,0,68,54,FALSE
11/06/2014,0,75,52,FALSE
12/06/2014,0.07,71,54,TRUE
13/06/2014,0.25,60,52,TRUE
14/06/2014,0,64,53,FALSE
15/06/2014,0.02,65,50,TRUE
16/06/2014,0.14,64,48,TRUE
17/06/2014,0.05,64,50,TRUE
18/06/2014,0,66,52,FALSE
19/06/2014,0.03,78,53,TRUE
20/06/2014,0.01,68,50,TRUE
21/06/2014,0,72,51,FALSE
22/06/2014,0,77,52,FALSE
23/06/2014,0,77,56,FALSE
24/06/2014,0,76,58,FALSE
25/06/2014,0,79,57,FALSE
26/06/2014,0,70,58,FALSE
27/06/2014,0.07,70,57,TRUE
28/06/2014,0.09,68,56,TRUE
29/06/2014,0,69,55,FALSE
30/06/2014,0,78,55,FALSE
1/07/2014,0,94,60,FALSE
2/07/2014,0,81,58,FALSE
3/07/2014,0,71,57,FALSE
4/07/2014,0,75,57,FALSE
5/07/2014,0,76,56,FALSE
6/07/2014,0,84,59,FALSE
7/07/2014,0,81,64,FALSE
8/07/2014,0,86,60,FALSE
9/07/2014,0,80,57,FALSE
10/07/2014,0,84,55,FALSE
11/07/2014,0,88,59,FALSE
12/07/2014,0,90,62,FALSE
13/07/2014,0,85,59,FALSE
14/07/2014,0,82,59,FALSE
15/07/2014,0,88,57,FALSE
16/07/2014,0,88,58,FALSE
17/07/2014,0,80,57,FALSE
18/07/2014,0,75,53,FALSE
19/07/2014,0,78,59,FALSE
20/07/2014,0,67,58,FALSE
21/07/2014,0,75,56,FALSE
22/07/2014,0.01,70,56,TRUE
23/07/2014,0.76,66,56,TRUE
24/07/2014,0,69,55,FALSE
25/07/2014,0,73,54,FALSE
26/07/2014,0,79,56,FALSE
27/07/2014,0,83,59,FALSE
28/07/2014,0,87,59,FALSE
29/07/2014,0,86,60,FALSE
30/07/2014,0,85,58,FALSE
31/07/2014,0,87,64,FALSE
1/08/2014,0,84,59,FALSE
2/08/2014,0.02,85,60,TRUE
3/08/2014,0,89,58,FALSE
4/08/2014,0,91,61,FALSE
5/08/2014,0,77,57,FALSE
6/08/2014,0,79,59,FALSE
7/08/2014,0,78,56,FALSE
8/08/2014,0,78,56,FALSE
9/08/2014,0,81,60,FALSE
10/08/2014,0,87,57,FALSE
11/08/2014,0.02,96,64,TRUE
12/08/2014,0.5,81,63,TRUE
13/08/2014,0.85,74,59,TRUE
14/08/2014,0,70,63,FALSE
15/08/2014,0.04,76,62,TRUE
16/08/2014,0,78,60,FALSE
17/08/2014,0,82,59,FALSE
18/08/2014,0,85,60,FALSE
19/08/2014,0,81,60,FALSE
20/08/2014,0,71,57,FALSE
21/08/2014,0,70,52,FALSE
22/08/2014,0,75,56,FALSE
23/08/2014,0,82,57,FALSE
24/08/2014,0,77,56,FALSE
25/08/2014,0,84,58,FALSE
26/08/2014,0,88,60,FALSE
27/08/2014,0,84,61,FALSE
28/08/2014,0,74,58,FALSE
29/08/2014,0,73,59,FALSE
30/08/2014,0.33,64,59,TRUE
31/08/2014,0.05,70,57,TRUE
1/09/2014,0,74,55,FALSE
2/09/2014,0.12,68,57,TRUE
3/09/2014,0,69,55,FALSE
4/09/2014,0,75,52,FALSE
5/09/2014,0,82,57,FALSE
6/09/2014,0,90,59,FALSE
7/09/2014,0,83,56,FALSE
8/09/2014,0,70,56,FALSE
9/09/2014,0,71,56,FALSE
10/09/2014,0,72,54,FALSE
11/09/2014,0,76,55,FALSE
12/09/2014,0,76,55,FALSE
13/09/2014,0,83,50,FALSE
14/09/2014,0,86,53,FALSE
15/09/2014,0,87,54,FALSE
16/09/2014,0,72,57,FALSE
17/09/2014,0.02,73,58,TRUE
18/09/2014,0.01,67,59,TRUE
19/09/2014,0,75,61,FALSE
20/09/2014,0,76,58,FALSE
21/09/2014,0,79,55,FALSE
22/09/2014,0.01,72,59,TRUE
23/09/2014,0.72,66,58,TRUE
24/09/2014,0.8,66,58,TRUE
25/09/2014,0.17,71,58,TRUE
26/09/2014,0.35,68,57,TRUE
27/09/2014,0,69,53,FALSE
28/09/2014,0,66,54,FALSE
29/09/2014,0.03,62,52,TRUE
30/09/2014,0,67,54,FALSE
1/10/2014,0,65,52,FALSE
2/10/2014,0,67,50,FALSE
3/10/2014,0,72,48,FALSE
4/10/2014,0,71,54,FALSE
5/10/2014,0,75,53,FALSE
6/10/2014,0,78,56,FALSE
7/10/2014,0,66,57,FALSE
8/10/2014,0,69,55,FALSE
9/10/2014,0,63,52,FALSE
10/10/2014,0.01,65,50,TRUE
11/10/2014,0.29,65,53,TRUE
12/10/2014,0,64,53,FALSE
13/10/2014,0.3,70,50,TRUE
14/10/2014,0.28,62,53,TRUE
15/10/2014,0.34,61,53,TRUE
16/10/2014,0,69,52,FALSE
17/10/2014,0.13,62,53,TRUE
18/10/2014,0.59,67,57,TRUE
19/10/2014,0,72,55,FALSE
20/10/2014,0.46,61,54,TRUE
21/10/2014,0.04,61,53,TRUE
22/10/2014,1.26,60,53,TRUE
23/10/2014,0.37,58,47,TRUE
24/10/2014,0.16,58,48,TRUE
25/10/2014,0.24,62,47,TRUE
26/10/2014,0.06,55,46,TRUE
27/10/2014,0.03,60,44,TRUE
28/10/2014,0.5,59,49,TRUE
29/10/2014,0.02,62,53,TRUE
30/10/2014,1,60,52,TRUE
31/10/2014,0.67,55,47,TRUE
1/11/2014,0,52,45,FALSE
2/11/2014,0.07,56,45,TRUE
3/11/2014,0.43,57,52,TRUE
4/11/2014,0.16,58,51,TRUE
5/11/2014,0.19,59,51,TRUE
6/11/2014,0.16,62,51,TRUE
7/11/2014,0,58,45,FALSE
8/11/2014,0,55,39,FALSE
9/11/2014,0.2,56,46,TRUE
10/11/2014,0,52,42,FALSE
11/11/2014,0,46,34,FALSE
12/11/2014,0,44,32,FALSE
13/11/2014,0,45,33,FALSE
14/11/2014,0,45,28,FALSE
15/11/2014,0,47,29,FALSE
16/11/2014,0,49,28,FALSE
17/11/2014,0,51,28,FALSE
18/11/2014,0,45,31,FALSE
19/11/2014,0,52,36,FALSE
20/11/2014,0.14,52,42,TRUE
21/11/2014,0.6,52,47,TRUE
22/11/2014,0.02,49,44,TRUE
23/11/2014,0.47,55,42,TRUE
24/11/2014,0.05,53,40,TRUE
25/11/2014,0.72,57,49,TRUE
26/11/2014,0.01,59,54,TRUE
27/11/2014,0.13,58,53,TRUE
28/11/2014,1.35,55,38,TRUE
29/11/2014,0.14,40,24,TRUE
30/11/2014,0,37,23,FALSE
1/12/2014,0,40,26,FALSE
2/12/2014,0,42,26,FALSE
3/12/2014,0,50,32,FALSE
4/12/2014,0.03,47,39,TRUE
5/12/2014,0.12,55,44,TRUE
6/12/2014,0.29,53,46,TRUE
7/12/2014,0,58,43,FALSE
8/12/2014,0.36,58,48,TRUE
9/12/2014,0.39,61,51,TRUE
10/12/2014,0.51,66,50,TRUE
11/12/2014,0.27,58,47,TRUE
12/12/2014,0,52,45,FALSE
13/12/2014,0,50,39,FALSE
14/12/2014,0,55,35,FALSE
15/12/2014,0,54,44,FALSE
16/12/2014,0,50,47,FALSE
17/12/2014,0.11,48,43,TRUE
18/12/2014,0.51,49,44,TRUE
19/12/2014,0.12,52,45,TRUE
20/12/2014,0.77,55,44,TRUE
21/12/2014,0,55,50,FALSE
22/12/2014,0,51,43,FALSE
23/12/2014,0.81,54,41,TRUE
24/12/2014,0.21,45,39,TRUE
25/12/2014,0,46,37,FALSE
26/12/2014,0,42,35,FALSE
27/12/2014,0.13,49,40,TRUE
28/12/2014,0.16,44,37,TRUE
29/12/2014,0,43,33,FALSE
30/12/2014,0,38,28,FALSE
31/12/2014,0,38,27,FALSE
1/01/2015,0,42,26,FALSE
2/01/2015,0.06,42,32,TRUE
3/01/2015,0,41,35,FALSE
4/01/2015,0.4,51,38,TRUE
5/01/2015,0.32,54,49,TRUE
6/01/2015,0,54,43,FALSE
7/01/2015,0,46,42,FALSE
8/01/2015,0,46,35,FALSE
9/01/2015,0.01,50,38,TRUE
10/01/2015,0.23,46,43,TRUE
11/01/2015,0.06,49,45,TRUE
12/01/2015,0,52,40,FALSE
13/01/2015,0,49,37,FALSE
14/01/2015,0,43,33,FALSE
15/01/2015,0.38,46,34,TRUE
16/01/2015,0,53,42,FALSE
17/01/2015,1.03,56,38,TRUE
18/01/2015,0.84,57,45,TRUE
19/01/2015,0.02,50,43,TRUE
20/01/2015,0,50,38,FALSE
21/01/2015,0,45,31,FALSE
22/01/2015,0.03,49,43,TRUE
23/01/2015,0.23,54,47,TRUE
24/01/2015,0.02,58,52,TRUE
25/01/2015,0,63,45,FALSE
26/01/2015,0,61,43,FALSE
27/01/2015,0.03,52,47,TRUE
28/01/2015,0,54,41,FALSE
29/01/2015,0,54,38,FALSE
30/01/2015,0,47,34,FALSE
31/01/2015,0,45,38,FALSE
1/02/2015,0.06,49,40,TRUE
2/02/2015,0.29,52,41,TRUE
3/02/2015,0.05,50,42,TRUE
4/02/2015,0.33,51,40,TRUE
5/02/2015,1.03,56,47,TRUE
6/02/2015,0.68,58,50,TRUE
7/02/2015,0.93,54,49,TRUE
8/02/2015,0.14,59,47,TRUE
9/02/2015,0.24,56,47,TRUE
10/02/2015,0.01,55,47,TRUE
11/02/2015,0,55,42,FALSE
12/02/2015,0.04,62,49,TRUE
13/02/2015,0,60,44,FALSE
14/02/2015,0.01,58,44,TRUE
15/02/2015,0,54,39,FALSE
